selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
6,2018,24200,18.9,1197,81.86,4,0,0,0,1,1,1,0
5.9,2017,57000,27.39,1248,74,5,1,0,0,0,1,1,0
1.9,2011,58000,20.36,1197,78.9,11,0,0,0,1,1,1,0
5,2017,15000,19.44,1198,67,5,0,0,0,1,1,0,1
4.5,2017,10000,23.1,998,67.04,5,0,0,0,1,1,1,0
5.5,2016,70000,17.45,1493,100,6,1,0,0,0,1,0,1
1.7,2011,65000,18.6,1199,79.4,11,0,0,0,1,1,1,0
6.5,2015,100000,15.1,2179,140,7,1,0,0,0,1,0,1
20.9025,2020,2000,11.29,2998,335,2,0,0,0,1,0,0,0
5,2020,10000,20.52,1197,81.8,2,0,0,0,1,1,1,0
5,2015,10000,16.9,1197,82,7,0,0,0,1,0,1,0
1.4,2009,43000,19.7,796,46.3,13,0,0,0,1,1,1,0
3.49,2013,64000,18,1198,86.7,9,0,0,0,0,1,1,0
3.25,2014,30000,20.51,998,67.06,8,0,0,0,1,1,1,0
4.35,2014,63000,17.8,1497,117.3,8,0,0,0,1,1,1,0
4.55,2018,28000,31.79,998,58.33,4,0,0,0,0,1,1,0
20.9025,2018,25000,9.17,2995,335.25,4,0,0,0,1,0,0,1
7.55,2017,32226,17.8,1497,117.3,5,0,0,0,1,1,1,0
6.5,2013,63432,13.73,1995,148,9,1,0,0,0,0,1,0
20.9025,2018,8000,16.6,1798,177,4,0,0,0,1,0,0,0
2.5,2013,80000,19.4,1198,86.8,9,0,0,0,1,1,1,0
2.45,2014,65000,23.95,998,67.05,8,0,0,0,1,1,1,0
13.5,2019,14000,20.8,1493,113.4,3,1,0,0,0,1,1,0
2.15,2013,90760,19.09,1396,69,9,1,0,0,0,1,1,0
4,2016,80000,19.09,1405,69.01,6,1,0,0,0,1,1,0
3.1,2018,15000,24.04,999,67,4,0,0,0,1,0,1,0
12.65,2018,12851,20.37,1461,108.45,4,1,0,0,0,1,1,0
20.9025,2018,30000,14.28,1998,254.7,4,0,0,0,1,0,0,0
20.9025,2016,80000,9,4461,285.4,6,0,0,0,1,0,0,1
6.75,2018,32000,19.3,1248,73.9,4,1,0,0,0,1,1,0
5,2019,30000,20.52,1197,81.8,3,0,0,0,1,1,1,0
3,2010,25000,20.36,1197,78.9,12,0,0,0,1,1,1,0
14.5,2016,35000,15.4,2179,120,6,1,0,0,0,0,0,1
5.3,2013,140000,12.05,2179,120,9,1,0,0,0,1,0,1
5.75,2014,65597,22.7,1498,89.84,8,1,0,0,0,1,1,0
2.4,2012,61785,17,1086,5,10,0,0,0,0,1,1,0
5.5,2017,35000,18.6,1197,81.83,5,0,0,0,1,1,1,0
5,2014,160000,26.21,1248,88.5,8,1,0,0,0,1,1,0
6.43,2020,7124,21.01,1197,81.8,2,0,0,0,1,1,1,0
10,2019,15000,18.1,999,123.24,3,0,0,0,1,1,1,0
6.11,2018,22979,25.4,1186,73.97,4,1,0,0,0,1,1,0
3.1,2014,150000,23.59,1364,67.04,8,1,0,0,0,1,1,0
5.5,2016,34000,18.9,1197,82,6,0,0,0,1,1,1,0
3.5,2015,42000,21.64,1461,84.8,7,1,0,0,0,1,1,0
3,2011,280000,20.54,1598,103.6,11,1,0,0,0,1,1,0
4.7,2018,40000,20.3,1199,84,4,0,0,0,1,1,1,0
5.25,2014,77000,26,1498,98.6,8,1,0,0,0,1,1,0
4.69,2017,15000,19.44,1198,67,5,0,0,0,1,1,0,1
2.1,2012,60000,20.92,998,67.1,10,0,0,0,1,1,1,0
2,2013,120000,22.74,796,47.3,9,0,0,0,1,1,1,0
4,2019,2500,23.01,999,67,3,0,0,0,1,1,1,0
20.9025,2013,50000,16.36,2179,187.7,9,1,0,0,0,0,1,0
3.4,2016,46500,23.1,998,67.04,6,0,0,0,1,1,1,0
0.95,2005,5000,19.7,796,46.3,17,0,0,0,1,1,1,0
20.5,2015,69000,15.73,1968,174.33,7,1,0,0,0,0,1,0
3.81,2012,68000,22.9,1248,74,10,1,0,0,0,1,1,0
7.75,2011,45000,14.94,2143,204,11,1,0,0,0,0,1,0
7,2017,20000,28.4,1248,74.02,5,1,0,0,0,1,1,0
6.75,2017,106000,28.09,1248,88.5,5,1,0,0,0,1,1,0
6.7,2015,28000,18,1497,117.3,7,0,0,0,1,0,1,0
10.5,2018,50000,16,2179,140,4,1,0,0,0,1,0,1
3.15,2014,70000,21.64,1461,84.8,8,1,0,0,0,1,1,0
20.9025,2019,19000,13.38,2993,265,3,1,0,0,0,0,1,0
3.6,2011,55000,17,1497,118,11,0,0,0,1,1,1,0
4,2017,53000,25.83,1498,99,5,1,0,0,0,1,1,0
4.7,2014,89000,22.32,1582,126.32,8,1,0,0,0,1,1,0
3.04,2018,22000,24.7,796,47.3,4,0,0,0,1,1,1,0
5.25,2018,90000,22.95,1248,74,4,1,0,0,0,1,1,0
4.9,2014,69000,26,1498,98.6,8,1,0,0,0,1,1,0
8.64,2016,155000,15.4,1997,120,6,1,0,0,0,1,0,1
4.8,2013,85000,16,2179,140,9,1,0,0,0,1,0,1
3.5,2016,50000,19.1,1197,82,6,0,0,0,1,1,1,0
5.75,2019,3600,20.52,1197,81.8,3,0,0,0,1,0,1,0
20.9025,2018,15000,17.9,2143,136,4,1,0,0,0,0,1,0
6.86,2019,5000,21.4,1197,83.1,3,0,0,0,1,0,1,0
3,2007,40000,15,1586,104.68,15,0,0,0,1,1,1,0
1.03,2000,120000,18.5,796,53,22,0,0,0,1,1,1,0
7.8,2015,143000,12.99,2494,100,7,1,0,0,0,1,0,1
20.9025,2018,24000,17.68,1968,174.33,4,1,0,0,0,0,1,0
20.9025,2012,15000,10.1,6752,505,10,0,0,0,1,0,1,0
16.99,2019,28000,17.41,1956,167.68,3,1,0,0,0,1,1,0
2.75,2016,65000,18.5,1198,86.8,6,0,0,0,1,1,1,0
8,2019,44000,28.4,1248,74,3,1,0,0,0,1,1,0
6.8,2018,10000,21.4,1197,83.1,4,0,0,0,1,0,1,0
12,2010,200000,11.5,2982,171,12,1,0,0,0,1,0,1
5.25,2012,187031,12.99,2494,100,10,1,0,0,0,1,0,1
9.55,2019,22346,17,1497,121.36,3,0,0,0,1,1,1,0
3.5,2012,120000,21.9,1396,90,10,1,0,0,0,1,1,0
8,2020,1000,17.03,1462,103.26,2,0,0,0,1,1,1,0
0.75,2005,56700,19.7,796,46.3,17,0,0,0,1,1,1,0
8.25,2015,170000,16,2179,140,7,1,0,0,0,1,0,1
14.76,2019,60000,17.3,1497,121,3,1,0,0,0,1,0,1
6.7,2018,40000,18.2,1199,88.7,4,0,0,0,1,0,1,0
1.8,2012,28000,19.7,796,46.3,10,0,0,0,1,1,1,0
3.5,2014,85000,16.95,1498,97.6,8,0,0,0,1,1,1,0
4.9,2017,35000,18.9,1197,81.86,5,0,0,0,1,1,1,0
5.5,2017,20000,21.4,1197,83.1,5,0,0,0,1,1,1,0
3.5,2014,40000,20.36,1197,78.9,8,0,0,0,1,1,1,0
2.45,2009,65000,14.53,1798,138.1,13,0,0,0,1,1,1,0
15,2019,35000,13.68,2393,147.8,3,1,0,0,0,1,0,1
2.5,2013,54417,21.1,814,55.2,9,0,0,0,1,1,1,0
1.9,2012,74000,20,1399,68.05,10,1,0,0,0,1,1,0
4,2017,47592,17,1198,73.75,5,0,0,0,1,1,1,0
4.6,2014,46500,20.45,1461,83.8,8,1,0,0,0,1,1,0
6.5,2019,8000,21.21,1197,81.8,3,0,0,0,1,0,1,0
7,2016,120000,28.09,1248,88.5,6,1,0,0,0,1,1,0
1.2,2013,100000,16.2,995,62.1,9,0,0,0,1,1,1,0
20.9025,2016,48500,17.9,2143,201.15,6,1,0,0,0,0,1,0
4.55,2017,34000,20.4,1197,81.8,5,0,0,0,1,1,1,0
1.6,2012,88157,19.09,1396,69,10,1,0,0,0,1,1,0
3.65,2014,54000,22,1197,81.8,8,0,0,0,1,1,1,0
5.55,2016,163000,23.59,1364,67.05,6,1,0,0,0,1,1,0
4.7,2014,11275,19.1,1197,85.8,8,0,0,0,1,1,1,0
3.25,2013,58000,21.1,1248,73.9,9,1,0,0,0,1,1,0
20.9025,2018,35000,12.9,2755,174.5,4,1,0,0,0,0,0,1
8,2015,19000,20.45,1461,83.8,7,1,0,0,0,1,1,0
4,2012,48000,22.9,1248,74,10,1,0,0,0,1,1,0
5.5,2015,68000,19.87,1461,83.8,7,1,0,0,0,1,1,0
15.19,2019,23000,13.9,1799,130.2,3,0,0,0,1,0,1,0
7.4,2018,31500,28.4,1248,74.02,4,1,0,0,0,0,1,0
1.25,2013,120000,19.1,1405,70,9,1,0,0,0,1,1,0
2.71,2011,63000,19.4,1198,86.8,11,0,0,0,1,1,1,0
4.25,2011,63000,10,2393,175.6,11,0,0,0,1,0,1,0
4.75,2018,60000,23.5,909,45,4,1,0,0,0,1,0,1
3.25,2013,73000,25.8,1498,98.6,9,1,0,0,0,1,1,0
6,2020,10000,20.7,1197,81.86,2,0,0,0,1,0,1,0
3,2013,208000,25.8,1498,98.6,9,1,0,0,0,1,1,0
3,2010,30000,20.36,1197,78.9,12,0,0,0,1,1,1,0
3.45,2016,83000,26.6,998,58.16,6,0,0,0,0,1,1,0
9,2018,60000,15.4,2523,75,4,1,0,0,0,1,0,1
10.25,2016,83000,16,1997,140,6,1,0,0,0,1,0,1
14.5,2017,58132,12.4,2499,134,5,1,0,0,0,1,1,0
4,2015,34000,20.4,1197,81.8,7,0,0,0,1,1,1,0
3.67,2014,45120,25.8,1498,98.6,8,1,0,0,0,1,1,0
5.35,2019,15000,18.9,1197,81.86,3,0,0,0,1,0,1,0
8.05,2019,15000,19.34,1462,103,3,0,0,0,1,1,0,1
14.88,2020,1000,15.81,1451,141,2,0,0,0,1,1,1,0
2.5,2012,64000,20.36,1197,78.9,10,0,0,0,1,1,1,0
7,2011,98000,14.21,2143,203,11,1,0,0,0,0,1,0
6.75,2016,65000,24.3,1248,88.5,6,1,0,0,0,1,1,0
4.25,2015,84000,28.4,1248,74,7,1,0,0,0,1,1,0
2.6,2015,33000,22.74,796,47.3,7,0,0,0,1,1,1,0
3,2014,57368,19.1,1197,82,8,0,0,0,1,1,1,0
7,2016,55670,17.8,1497,117.3,6,0,0,0,1,1,1,0
5.6,2017,50000,27.39,1248,74,5,1,0,0,0,1,1,0
1.55,2006,148000,16.8,1493,110,16,1,0,0,0,1,1,0
20.9025,2016,47000,15.15,2967,240,6,1,0,0,0,0,1,0
8,2019,18000,19.01,1462,103.26,3,0,0,0,1,1,0,1
7.5,2011,52420,22.69,1995,190,11,1,0,0,0,0,1,0
3.5,2015,10000,18.9,1197,82,7,0,0,0,1,1,1,0
13.8,2016,40000,13.68,2393,147.8,6,1,0,0,0,1,0,1
2.65,2015,55000,18.6,1199,76.8,7,0,0,0,1,1,1,0
10,2015,50000,15.4,2179,120,7,1,0,0,0,1,0,1
7,2018,50000,17.5,1373,91.1,4,0,0,0,1,1,0,1
2.3,2009,76963,17.5,1298,85.8,13,0,0,0,1,1,1,0
20.9025,2016,52890,18.12,1995,190,6,1,0,0,0,0,1,0
3.5,2016,45000,30.46,796,47.3,6,0,0,0,0,1,1,0
4,2017,63000,19.1,1197,82,5,0,0,0,1,1,1,0
8.25,2018,25000,27.39,1248,74,4,1,0,0,0,1,1,0
3.25,2018,10103,25.17,799,53.3,4,0,0,0,1,1,1,0
1.5,2008,55000,14.7,1198,70,14,0,0,0,1,1,1,0
16.75,2014,24000,17.05,1995,184,8,1,0,0,0,0,1,0
8,2014,47240,15.1,2179,140,8,1,0,0,0,1,0,1
4,2019,30000,23.1,998,67.04,3,0,0,0,1,1,1,0
17.5,2018,58000,13.68,2393,147.51,4,1,0,0,0,1,0,1
19.25,2016,56000,17.9,2143,136,6,1,0,0,0,0,1,0
12,2013,65000,16.55,1968,147.51,9,1,0,0,0,0,1,0
5.35,2015,35213,22.54,1396,88.73,7,1,0,0,0,1,1,0
3.56,2015,35000,18.9,1197,82,7,0,0,0,1,1,1,0
5.5,2012,92000,16,2179,140,10,1,0,0,0,1,0,1
3.6,2018,34500,21.94,1196,61.7,4,0,0,0,0,1,1,0
7,2017,50000,24.52,1248,88.5,5,1,0,0,0,1,0,1
3.9,2016,30000,18.9,1197,82,6,0,0,0,1,1,1,0
12.45,2012,51000,12.55,2982,168.7,10,1,0,0,0,0,0,1
11.5,2017,60000,16,2179,140,5,1,0,0,0,0,0,1
1.8,2011,83000,18.9,998,67.1,11,0,0,0,1,1,1,0
4.25,2014,70000,15,1598,103.52,8,0,0,0,1,1,1,0
6.5,2019,50000,19,1194,94.68,3,0,0,0,1,1,1,0
3.22,2016,110000,17.57,1193,88.7,6,0,0,0,1,1,1,0
4,2012,60000,22.9,1248,74,10,1,0,0,0,1,1,0
2.75,2009,51000,17,1497,118,13,0,0,0,1,1,1,0
5.51,2015,45665,19.87,1461,83.14,7,1,0,0,0,1,1,0
1.7,2011,40000,19.7,796,46.3,11,0,0,0,1,1,1,0
2.35,2010,100000,13.14,1798,157.8,12,0,0,0,1,1,1,0
7,2011,160000,14.84,2143,170,11,1,0,0,0,0,1,0
2.5,2014,70000,23.95,998,67.05,8,0,0,0,1,1,1,0
3.5,2013,70000,18.6,1197,85.8,9,0,0,0,1,1,1,0
5.5,2017,60000,20.5,1248,91.72,5,1,0,0,0,1,1,0
1.21,2014,20000,16.2,995,62.1,8,0,0,0,1,1,1,0
4.8,2016,50000,18.6,1197,81.83,6,0,0,0,1,1,1,0
6.9,2017,30000,21.21,1197,81.8,5,0,0,0,1,0,1,0
3.7,2008,105000,11.5,1991,147.9,14,1,0,0,0,1,0,1
6.7,2015,60000,26.21,1248,88.5,7,1,0,0,0,1,1,0
2.5,2011,50000,20.92,998,67.1,11,0,0,0,1,1,1,0
9.35,2017,42000,15.4,2523,75,5,1,0,0,0,1,0,1
10.3,2019,15000,17,1591,121.3,3,0,0,0,1,1,1,0
1.1,2005,33650,18.9,998,67.1,17,0,0,0,1,1,1,0
2.8,2015,80000,19.09,1405,69.01,7,1,0,0,0,1,1,0
2.77,2011,15000,15.5,1586,103.3,11,0,0,0,1,1,1,0
11.45,2013,54000,20.58,1995,143,9,1,0,0,0,0,1,0
4.7,2015,35000,18.6,1197,81.83,7,0,0,0,1,1,1,0
3.7,2015,30000,20.4,1197,81.8,7,0,0,0,1,1,1,0
2.9,2013,60000,19.4,1198,86.8,9,0,0,0,1,1,1,0
4.5,2018,100000,23.1,998,67.04,4,0,0,0,1,0,1,0
2.75,2016,58000,26.2,998,58.2,6,0,0,0,0,1,1,0
4.5,2013,100000,21.64,1461,84.8,9,1,0,0,0,1,1,0
3.25,2013,68000,17.8,1248,5,9,1,0,0,0,1,1,0
7.31,2019,4000,21.21,1197,81.8,3,0,0,0,1,0,1,0
3.8,2016,60000,20.51,998,67.04,6,0,0,0,1,1,1,0
7.5,2017,90000,23.59,1364,67.05,5,1,0,0,0,1,1,0
1,2007,70000,15.3,1193,65.3,15,0,0,0,1,1,1,0
9,2018,60000,21.5,1497,108.5,4,1,0,0,0,1,1,0
5,2016,34000,18,1198,86.7,6,0,0,0,1,1,1,0
3.3,2017,42000,20.63,1198,67.06,5,0,0,0,1,1,1,0
14,2018,60000,17.6,2179,153.86,4,1,0,0,0,1,0,1
5.4,2013,80000,22.32,1582,126.3,9,1,0,0,0,1,1,0
3.7,2015,56000,19.1,1197,82,7,0,0,0,1,1,1,0
3.75,2008,120000,13.6,2523,63,14,1,0,0,0,1,0,1
20.9025,2016,50000,10.26,2694,163.7,6,0,0,0,1,0,0,1
7.25,2016,35200,14.7,1496,120.69,6,0,0,0,1,0,1,0
7.65,2020,3700,18.6,1197,81.86,2,0,0,0,1,1,1,0
3.8,2016,25000,20.51,998,67.04,6,0,0,0,1,1,1,0
20.9025,2017,64000,12.9,2755,174.5,5,1,0,0,0,0,0,1
6.21,2013,50000,15.1,2179,140,9,1,0,0,0,1,0,1
6,2019,15000,21.21,1197,81.8,3,0,0,0,1,1,1,0
11.3,2019,30000,17,1197,110,3,0,0,0,1,1,1,0
6.7,2020,35000,21.21,1197,81.8,2,0,0,0,1,1,1,0
20.9025,2017,62876,10.91,3198,197,5,1,0,0,0,0,0,1
3.5,2015,70000,25.8,1498,98.6,7,1,0,0,0,1,1,0
5.3,2015,84003,26.59,1248,74,7,1,0,0,0,1,1,0
8.5,2017,55000,16.55,2498,105,5,1,0,0,0,1,0,1
2.6,2016,42000,33.44,796,40.3,6,0,0,0,0,1,0,0
2.45,2011,45000,16.98,998,66.1,11,0,0,0,1,0,1,0
2.3,2013,31000,20.92,998,67.1,9,0,0,0,1,1,1,0
2.7,2009,103685,14.53,1798,138.1,13,0,0,0,1,1,1,0
4.75,2013,80000,22.7,1498,89.84,9,1,0,0,0,1,1,0
7.5,2019,6000,17,1198,108.5,3,0,0,0,1,1,1,0
6.8,2018,100000,22.95,1248,73.97,4,1,0,0,0,1,1,0
20.9025,2019,12000,12.63,2179,147.5,3,1,0,0,0,0,1,0
3.8,2014,54303,16.78,1496,88.73,8,0,0,0,1,1,1,0
4.99,2013,65000,17.2,1968,138.1,9,1,0,0,0,1,1,0
5.25,2017,30000,18.7,1199,88.7,5,0,0,0,1,1,1,0
5.35,2014,10000,18.6,1197,81.83,8,0,0,0,1,1,1,0
4.85,2016,62150,23.26,1197,88.5,6,0,0,0,1,1,1,0
7.45,2015,47300,15.1,2179,140,7,1,0,0,0,1,0,1
4.75,2015,63000,25.83,1498,99,7,1,0,0,0,1,1,0
3,2014,80000,24,1120,70,8,1,0,0,0,1,1,0
20.9025,2016,20400,18,1969,190,6,1,0,0,0,0,1,0
20.5,2015,37111,21.7,2400,215,7,1,0,0,0,0,1,0
3.25,2013,58000,17.97,1498,99.6,9,0,0,0,1,0,1,0
3.35,2012,44000,17.6,1496,88.73,10,0,0,0,1,1,1,0
2.99,2016,71000,24.7,796,47.3,6,0,0,0,1,1,1,0
6.95,2017,52000,24.52,1248,88.5,5,1,0,0,0,1,0,1
3,2012,90000,21.64,1461,84.8,10,1,0,0,0,1,1,0
4,2013,70000,18.5,1197,82.85,9,0,0,0,1,1,1,0
6.5,2020,20000,20.7,1197,81.86,2,0,0,0,1,1,1,0
4.55,2015,70000,24,1120,70,7,1,0,0,0,1,1,0
5,2012,90000,21.43,1364,87.2,10,1,0,0,0,1,1,0
1.5,2008,100000,18.9,1061,67,14,0,0,0,1,1,1,0
5.5,2018,50000,17.8,1198,86.7,4,0,0,0,1,1,1,0
5,2015,67000,22.54,1396,88.73,7,1,0,0,0,1,1,0
3.65,2013,70000,22.32,1582,126.3,9,1,0,0,0,1,1,0
7.75,2019,21100,18.1,1199,88.7,3,0,0,0,1,0,1,0
3.1,2015,50000,18.9,1197,82,7,0,0,0,1,1,1,0
9.95,2019,27594,18.27,998,118.35,3,0,0,0,1,1,1,0
1.9,2012,70000,19.81,1086,68.05,10,0,0,0,1,1,1,0
15.75,2016,37000,11.36,2755,171.5,6,1,0,0,0,0,0,1
9.06,2019,25000,17.5,1199,88.7,3,0,0,0,1,1,1,0
7.85,2017,35000,23,1498,98.96,5,1,0,0,0,1,1,0
2.35,2011,11266,20.92,998,67.1,11,0,0,0,1,1,1,0
12,2019,12005,17.99,1462,103.2,3,0,0,0,1,0,0,1
4.7,2013,80000,15.96,2523,62.1,9,1,0,0,0,1,0,1
4,2011,119000,17,1497,118,11,0,0,0,1,1,1,0
14.9,2020,3500,16.8,1497,113.4,2,0,0,0,1,0,1,0
5.35,2019,11000,21.4,1197,83.1,3,0,0,0,1,1,1,0
5.9,2016,47612,21.13,1498,108.6,6,1,0,0,0,1,1,0
2.35,2016,41000,25.17,799,53.3,6,0,0,0,1,1,1,0
12.5,2019,21000,15.8,1591,121.3,3,0,0,0,1,1,1,0
3,2015,120000,20.51,998,67.04,7,0,0,0,1,1,1,0
2.2,2013,60000,18.6,1199,79.4,9,0,0,0,1,1,1,0
20.9025,2019,22450,20.68,1995,190,3,1,0,0,0,0,1,0
6.15,2020,10000,21.21,1197,81.8,2,0,0,0,1,1,1,0
2.5,2016,50000,25.17,799,53.3,6,0,0,0,1,1,1,0
9.25,2015,42000,16,2179,140,7,1,0,0,0,1,0,1
4.7,2016,10000,17.57,1193,88.7,6,0,0,0,1,1,1,0
7.25,2019,14000,19.3,1248,73.9,3,1,0,0,0,1,1,0
3.5,2018,10000,23.01,999,67,4,0,0,0,1,1,1,0
3.6,2017,70000,20.51,998,67.04,5,0,0,0,1,1,1,0
20.9025,2016,38000,15.04,1991,183,6,0,0,0,1,0,1,0
7,2015,70000,25.1,1498,98.6,7,1,0,0,0,1,1,0
1.7,2008,37600,18.2,998,67.1,14,0,0,0,1,1,1,0
13,2018,50000,15.1,2179,152.87,4,1,0,0,0,0,0,1
2.85,2011,64471,15.26,1598,103.5,11,0,0,0,1,1,1,0
0.62,2004,50000,18.9,998,67.1,18,0,0,0,1,1,1,0
5.5,2018,20000,20.89,1197,81.8,4,0,0,0,1,0,1,0
3.8,2016,120000,13.49,2179,138.03,6,1,0,0,0,1,1,0
5.27,2017,33869,17.8,1198,86.7,5,0,0,0,1,1,1,0
2,2009,90000,20.4,1248,91.2,13,1,0,0,0,1,1,0
3.96,2012,63497,15.96,2523,62.1,10,1,0,0,0,1,0,1
3.84,2014,70000,19.1,1197,85.8,8,0,0,0,1,1,1,0
2.1,2009,67000,20.36,1197,78.9,13,0,0,0,1,1,1,0
2.8,2012,65000,21.1,1248,73.9,10,1,0,0,0,1,1,0
5,2015,50000,25.2,1248,74,7,1,0,0,0,1,1,0
10.5,2015,40000,21.43,1364,87.2,7,1,0,0,0,1,1,0
2.1,2018,20000,22.7,799,53.64,4,0,0,0,1,1,1,0
4.25,2012,57000,17.01,1591,121.3,10,0,0,0,1,1,1,0
4.25,2011,30000,13.6,2523,63,11,1,0,0,0,1,0,1
4.95,2018,80000,28.4,1248,74.02,4,1,0,0,0,0,1,0
2.2,2016,50000,24.7,796,47.3,6,0,0,0,1,1,1,0
2.18,2011,190000,11.57,2179,138.1,11,1,0,0,0,1,0,1
7.5,2018,60000,15.96,2523,62.1,4,1,0,0,0,1,0,1
7.15,2017,60000,19.12,1373,91.1,5,0,0,0,1,0,1,0
18,2014,21000,17.68,1968,174.33,8,1,0,0,0,0,1,0
2.6,2013,48000,18.06,1198,74.96,9,0,0,0,1,1,1,0
20.9025,2017,10999,15.17,1968,181,5,1,0,0,0,0,1,0
3.5,2020,5000,22.05,796,47.3,2,0,0,0,1,1,1,0
3,2019,25000,25.17,799,53.3,3,0,0,0,1,1,1,0
1.68,2010,100000,20.92,998,67.1,12,0,0,0,1,1,1,0
20.9025,2012,175000,11.8,2993,241.6,10,1,0,0,0,0,0,1
13.5,2010,65000,18.48,17,5,12,1,0,0,0,0,1,0
14,2012,86500,14.21,2143,203,10,1,0,0,0,0,1,0
0.7,2012,25000,25.4,624,37.5,10,0,0,0,1,1,0,0
3.5,2012,120000,19.3,1248,73.9,10,1,0,0,0,1,1,0
1.05,2008,50000,17.2,1396,53.5,14,1,0,0,0,1,1,0
4.8,2013,76300,22.32,1582,126.32,9,1,0,0,0,1,1,0
4,2019,10000,24.04,999,67,3,0,0,0,1,0,1,0
4.95,2019,36000,18.9,1197,81.86,3,0,0,0,1,1,1,0
4.2,2016,26000,18.15,1198,82,6,0,0,0,1,1,0,1
5.31,2018,100000,23.4,1248,74,4,1,0,0,0,1,1,0
6.8,2017,60000,13.49,2179,138.03,5,1,0,0,0,1,1,0
8,2019,4000,17,1497,121.36,3,0,0,0,1,1,1,0
5.5,2015,86000,26.59,1248,74,7,1,0,0,0,1,1,0
4.65,2012,81000,20.54,1598,103.6,10,1,0,0,0,1,1,0
1.85,2012,41321,19.7,796,46.3,10,0,0,0,1,1,1,0
3.4,2011,46000,13.6,2523,63,11,1,0,0,0,1,0,1
20.9025,2017,8300,17.9,2143,136,5,1,0,0,0,0,1,0
3.4,2009,75000,16.9,1497,100,13,0,0,0,1,1,1,0
1.35,2009,113000,21.79,998,67.05,13,0,0,0,1,1,1,0
12.25,2018,15000,19.08,1582,126.2,4,1,0,0,0,0,1,0
4.39,2015,16942,18,1198,86.7,7,0,0,0,1,1,1,0
4.65,2016,29484,18.7,1199,88.7,6,0,0,0,1,1,1,0
20.9025,2017,9000,19.2,1968,187.74,5,1,0,0,0,0,1,0
5.3,2015,84405,26.59,1248,74,7,1,0,0,0,1,1,0
6.5,2017,30000,21.21,1197,81.8,5,0,0,0,1,1,1,0
5.25,2017,14838,22,1197,81.8,5,0,0,0,1,1,1,0
8.85,2018,31318,17.8,1497,117.3,4,0,0,0,1,1,1,0
1.2,2007,63000,21.79,998,67.05,15,0,0,0,1,1,1,0
8.6,2012,120000,12.99,2494,100,10,1,0,0,0,1,0,1
8.1,2016,50000,24.3,1248,88.5,6,1,0,0,0,1,1,0
4.1,2012,74600,19.3,1248,73.9,10,1,0,0,0,1,1,0
1.75,2009,80000,13.93,2179,138.1,13,1,0,0,0,1,0,1
4,2015,66000,20.85,1197,83.14,7,0,0,0,1,1,1,0
8.75,2018,31543,16.8,1497,116.3,4,0,0,0,1,1,1,0
13.5,2018,80000,13.68,2393,147.8,4,1,0,0,0,1,0,1
4.5,2014,60000,25.2,1248,74,8,1,0,0,0,1,1,0
1.65,2010,10382,25,1396,69,12,1,0,0,0,1,1,0
7,2015,50000,25.1,1498,98.6,7,1,0,0,0,1,1,0
20.9025,2013,28000,12.07,2967,241.4,9,1,0,0,0,0,0,1
3.5,2012,60000,17.5,1197,85.8,10,0,0,0,1,1,1,0
4,2014,83000,25,1396,69.01,8,1,0,0,0,1,1,0
4.6,2018,18000,21.63,998,67,4,0,0,0,1,1,1,0
2.2,2011,35000,20.92,998,67.1,11,0,0,0,1,1,1,0
9.9,2017,48000,19.67,1582,126.2,5,1,0,0,0,1,1,0
9.5,2016,50000,15.4,1997,120,6,1,0,0,0,1,0,1
4.6,2012,120000,15.96,2523,62.1,10,1,0,0,0,1,0,1
2.2,2012,20000,15.1,1196,73,10,0,0,0,0,1,1,0
9,2018,50000,16.55,2498,105,4,1,0,0,0,1,0,1
5.75,2015,53837,16.93,1197,103.2,7,0,0,0,1,0,1,0
19.3,2015,48000,12.55,2982,168.5,7,1,0,0,0,0,0,1
20.9025,2017,15000,13.01,2199,194.3,5,1,0,0,0,0,0,1
4.75,2013,32000,18.6,1197,85.8,9,0,0,0,1,1,1,0
6.6,2020,1784,20,999,71,2,0,0,0,1,1,0,1
5.75,2011,98955,13.2,1995,170,11,1,0,0,0,0,1,0
6.25,2013,52000,12.99,2494,100,9,1,0,0,0,1,0,1
12.5,2018,39000,13,1591,121.3,4,0,0,0,1,0,1,0
1.1,1999,50000,17.3,993,60,23,0,0,0,1,1,1,0
4.25,2016,78000,25.32,1198,77,6,1,0,0,0,1,0,1
4.6,2016,58000,19.44,1198,67,6,0,0,0,1,1,0,1
20.9025,2018,34500,18.25,1968,187.74,4,1,0,0,0,0,1,0
2,2010,60000,16.47,1198,73.9,12,0,0,0,1,1,1,0
2.11,2013,76000,20.92,998,67.1,9,0,0,0,1,1,1,0
3.6,2017,5000,19.49,1198,67.04,5,0,0,0,1,1,1,0
6,2015,51000,20.77,1248,88.76,7,1,0,0,0,1,0,1
16,2014,23746,22.69,1995,190,8,1,0,0,0,0,1,0
2.2,2011,55780,20.92,998,67.1,11,0,0,0,1,1,1,0
8.8,2017,100000,15.4,1997,120,5,1,0,0,0,1,0,1
2.4,2012,73000,19.81,1086,68.05,10,0,0,0,1,1,1,0
8,2017,20000,15.4,2523,75,5,1,0,0,0,1,0,1
4.35,2017,42000,27.28,1047,69,5,1,0,0,0,1,1,0
1.1,2007,52235,19.7,796,46.3,15,0,0,0,1,1,1,0
